"qname"	"qlen"	"qstart"	"qend"	"strand"	"tname"	"tlen"	"tstart"	"tend"	"nmatch"	"alen"	"mapq"	"tp"	"cm"	"s1"	"s2"	"dv"	"rl"	"contig"	"name2"	"name"	"hap_struc"	"hap_struc_d"	"hap_block_start"	"chrom"	"start"	"end"
"ENST00000610648.1"	1736	4	1733	"+"	"HG00733#1#JAHEPQ010000019.1_46106835_46420495_0"	313660	114984	123406	1720	8422	50	"P"	531	1638	1358	1e-04	0	"HG00733#1#JAHEPQ010000019.1_46106835_46420495_0"	"AMY2B-208"	"2B"	"1-2-5-4-3-0"	"1.0-2.0-5.0-4.0-3.0-0.0"	46106934	"HG00733#1#JAHEPQ010000019.1_46106835_46420495_0"	114984	123406
"ENST00000370083.9"	1785	2	1784	"+"	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	407873	199649	208441	1769	8792	0	"P"	557	1686	1686	1e-04	0	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	101548351	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	199649	208441
"ENST00000370083.9"	1785	2	1784	"+"	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	407873	293777	302570	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	101548351	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	293777	302570
"ENST00000370083.9"	1785	2	1784	"-"	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	407873	231305	240098	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	101548351	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	231305	240098
"ENST00000414303.7"	1584	4	1583	"+"	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	407873	161395	169665	1574	8270	30	"P"	491	1499	1342	1e-04	0	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	"AMY2A-201"	"2A"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	101548351	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	161395	169665
"ENST00000610648.1"	1736	4	1733	"+"	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	407873	115067	123491	1720	8424	48	"P"	531	1638	1371	1e-04	0	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	"AMY2B-208"	"2B"	"1-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	101548351	"HG00735#1#JAHBCH010000004.1_101548252_101956125_0"	115067	123491
"ENST00000370083.9"	1785	2	1784	"+"	"HG00735#2#JAHBCG010000068.1_4729205_5042887_0"	313682	199586	208379	1769	8793	49	"P"	557	1686	1404	1e-04	0	"HG00735#2#JAHBCG010000068.1_4729205_5042887_0"	"AMY1A-201"	"1"	"1-2-5-4-3-0"	"1.0-2.0-5.0-4.0-3.0-0.0"	4729304	"HG00735#2#JAHBCG010000068.1_4729205_5042887_0"	199586	208379
"ENST00000414303.7"	1584	4	1583	"+"	"HG00735#2#JAHBCG010000068.1_4729205_5042887_0"	313682	161327	169597	1574	8270	30	"P"	491	1499	1342	1e-04	0	"HG00735#2#JAHBCG010000068.1_4729205_5042887_0"	"AMY2A-201"	"2A"	"1-2-5-4-3-0"	"1.0-2.0-5.0-4.0-3.0-0.0"	4729304	"HG00735#2#JAHBCG010000068.1_4729205_5042887_0"	161327	169597
"ENST00000610648.1"	1736	4	1733	"+"	"HG00735#2#JAHBCG010000068.1_4729205_5042887_0"	313682	114999	123423	1720	8424	50	"P"	531	1638	1358	1e-04	0	"HG00735#2#JAHBCG010000068.1_4729205_5042887_0"	"AMY2B-208"	"2B"	"1-2-5-4-3-0"	"1.0-2.0-5.0-4.0-3.0-0.0"	4729304	"HG00735#2#JAHBCG010000068.1_4729205_5042887_0"	114999	123423
"ENST00000370083.9"	1785	2	1784	"+"	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	526483	315478	324258	1769	8780	0	"P"	557	1686	1686	1e-04	0	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	"AMY1A-201"	"1"	"1-2-5-2-4-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	18781351	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	315478	324258
"ENST00000370083.9"	1785	2	1784	"+"	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	526483	199696	208476	1769	8780	0	"S"	557	1686	NA	1e-04	0	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	"AMY1A-201"	"1"	"1-2-5-2-4-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	18781351	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	199696	208476
"ENST00000370083.9"	1785	2	1784	"-"	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	526483	350026	358806	1769	8780	0	"S"	557	1686	NA	1e-04	0	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	"AMY1A-201"	"1"	"1-2-5-2-4-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	18781351	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	350026	358806
"ENST00000370083.9"	1785	2	1784	"+"	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	526483	412487	421278	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	"AMY1A-201"	"1"	"1-2-5-2-4-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	18781351	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	412487	421278
"ENST00000414303.7"	1584	4	1583	"+"	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	526483	277188	285493	1563	8305	0	"P"	488	1488	1488	5e-04	0	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	"AMY2A-201"	"2A"	"1-2-5-2-4-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	18781351	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	277188	285493
"ENST00000414303.7"	1584	4	1583	"+"	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	526483	161444	169714	1563	8270	0	"S"	488	1488	NA	5e-04	0	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	"AMY2A-201"	"2A"	"1-2-5-2-4-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	18781351	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	161444	169714
"ENST00000610648.1"	1736	4	1733	"+"	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	526483	115108	123530	1720	8422	0	"P"	531	1638	1638	1e-04	0	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	"AMY2B-208"	"2B"	"1-2-5-2-4-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	18781351	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	115108	123530
"ENST00000610648.1"	1736	4	1733	"+"	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	526483	230850	239272	1720	8422	0	"S"	531	1638	NA	1e-04	0	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	"AMY2B-208"	"2B"	"1-2-5-2-4-4-2-5-4-6-3-0-4-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0-4.1-2.0-5.0-4.0-6.0-3.0-0.0"	18781351	"HG00741#1#JAHALY010000007.1_18781197_19307680_1"	230850	239272
"ENST00000370083.9"	1785	2	1784	"+"	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	406907	293796	302586	1769	8790	0	"P"	557	1686	1686	1e-04	0	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	"AMY1A-201"	"1"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	51574417	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	293796	302586
"ENST00000370083.9"	1785	2	1784	"-"	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	406907	231318	240111	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	"AMY1A-201"	"1"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	51574417	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	231318	240111
"ENST00000370083.9"	1785	2	1784	"+"	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	406907	199664	208457	1767	8793	0	"S"	552	1684	NA	7e-04	0	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	"AMY1A-201"	"1"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	51574417	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	199664	208457
"ENST00000414303.7"	1584	4	1583	"+"	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	406907	161399	169669	1574	8270	30	"P"	491	1499	1342	1e-04	0	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	"AMY2A-201"	"2A"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	51574417	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	161399	169669
"ENST00000610648.1"	1736	4	1733	"+"	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	406907	115083	123505	1720	8422	48	"P"	531	1638	1371	1e-04	0	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	"AMY2B-208"	"2B"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	51574417	"HG00741#2#JAHALX010000013.1_51574319_51981226_0"	115083	123505
"ENST00000370083.9"	1785	2	1784	"-"	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	500965	325425	334218	1769	8793	0	"P"	557	1686	1686	1e-04	0	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	"AMY1A-201"	"1"	"1-2-5-2-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	26607255	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	325425	334218
"ENST00000370083.9"	1785	2	1784	"+"	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	500965	387900	396694	1769	8794	0	"S"	557	1686	NA	1e-04	0	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	"AMY1A-201"	"1"	"1-2-5-2-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	26607255	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	387900	396694
"ENST00000370083.9"	1785	2	1784	"-"	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	500965	231297	240090	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	"AMY1A-201"	"1"	"1-2-5-2-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	26607255	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	231297	240090
"ENST00000370083.9"	1785	2	1784	"+"	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	500965	293767	302560	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	"AMY1A-201"	"1"	"1-2-5-2-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	26607255	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	293767	302560
"ENST00000370083.9"	1785	2	1784	"+"	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	500965	199640	208434	1769	8794	0	"S"	557	1686	NA	1e-04	0	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	"AMY1A-201"	"1"	"1-2-5-2-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	26607255	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	199640	208434
"ENST00000414303.7"	1584	4	1583	"+"	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	500965	161385	169655	1574	8270	30	"P"	491	1499	1342	1e-04	0	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	"AMY2A-201"	"2A"	"1-2-5-2-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	26607255	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	161385	169655
"ENST00000610648.1"	1736	4	1733	"+"	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	500965	115055	123479	1720	8424	48	"P"	531	1638	1371	1e-04	0	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	"AMY2B-208"	"2B"	"1-2-5-2-4-2-5-2-6-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-2.1-6.1-4.1-2.0-5.0-4.0-3.0-0.0"	26607255	"HG01071#1#JAHBCF010000053.1_26607100_27108065_1"	115055	123479
"ENST00000370083.9"	1785	2	1784	"-"	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	501963	325403	334195	1769	8792	0	"P"	557	1686	1686	1e-04	0	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-4-6-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-3.0-0.0"	31121149	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	325403	334195
"ENST00000370083.9"	1785	2	1784	"+"	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	501963	293748	302540	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-4-6-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-3.0-0.0"	31121149	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	293748	302540
"ENST00000370083.9"	1785	2	1784	"+"	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	501963	387867	396659	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-4-6-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-3.0-0.0"	31121149	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	387867	396659
"ENST00000370083.9"	1785	2	1784	"-"	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	501963	231281	240073	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-4-6-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-3.0-0.0"	31121149	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	231281	240073
"ENST00000370083.9"	1785	2	1784	"+"	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	501963	199624	208417	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-4-6-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-3.0-0.0"	31121149	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	199624	208417
"ENST00000414303.7"	1584	4	1583	"+"	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	501963	161366	169636	1574	8270	15	"P"	491	1499	1420	1e-04	0	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	"AMY2A-201"	"2A"	"1-2-5-2-6-4-2-5-2-4-6-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-3.0-0.0"	31121149	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	161366	169636
"ENST00000610648.1"	1736	4	1733	"+"	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	501963	115039	123461	1720	8422	48	"P"	531	1638	1371	1e-04	0	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	"AMY2B-208"	"2B"	"1-2-5-2-6-4-2-5-2-4-6-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.0-6.0-2.0-5.0-4.0-3.0-0.0"	31121149	"HG01106#1#JAHAMC010000004.1_31121050_31623013_0"	115039	123461
"ENST00000370083.9"	1785	2	1784	"+"	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	500992	199651	208444	1769	8793	0	"P"	557	1686	1686	1e-04	0	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	19904926	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	199651	208444
"ENST00000370083.9"	1785	2	1784	"-"	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	500992	231304	240097	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	19904926	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	231304	240097
"ENST00000370083.9"	1785	2	1784	"+"	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	500992	387904	396696	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	19904926	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	387904	396696
"ENST00000370083.9"	1785	2	1784	"+"	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	500992	293775	302566	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	19904926	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	293775	302566
"ENST00000370083.9"	1785	2	1784	"-"	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	500992	325433	334224	1769	8791	0	"S"	557	1686	NA	1e-04	0	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	"AMY1A-201"	"1"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	19904926	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	325433	334224
"ENST00000414303.7"	1584	4	1583	"+"	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	500992	161401	169671	1574	8270	15	"P"	491	1499	1420	1e-04	0	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	"AMY2A-201"	"2A"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	19904926	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	161401	169671
"ENST00000610648.1"	1736	4	1733	"+"	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	500992	115070	123494	1720	8424	48	"P"	531	1638	1371	1e-04	0	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	"AMY2B-208"	"2B"	"1-2-5-2-6-4-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.0-2.1-6.1-4.1-2.0-5.1-2.1-4.1-2.0-5.0-4.0-3.0-0.0"	19904926	"HG01106#2#JAHAMB010000008.1_19904771_20405763_1"	115070	123494
"ENST00000370083.9"	1785	2	1784	"-"	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	406859	231324	240117	1769	8793	0	"P"	557	1686	1686	1e-04	0	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	"AMY1A-201"	"1"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	2104400	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	231324	240117
"ENST00000370083.9"	1785	2	1784	"+"	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	406859	293807	302600	1769	8793	0	"S"	557	1686	NA	1e-04	0	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	"AMY1A-201"	"1"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	2104400	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	293807	302600
"ENST00000370083.9"	1785	2	1784	"+"	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	406859	199670	208462	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	"AMY1A-201"	"1"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	2104400	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	199670	208462
"ENST00000414303.7"	1584	4	1583	"+"	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	406859	161418	169688	1574	8270	30	"P"	491	1499	1342	1e-04	0	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	"AMY2A-201"	"2A"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	2104400	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	161418	169688
"ENST00000610648.1"	1736	4	1733	"+"	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	406859	115090	123514	1720	8424	48	"P"	531	1638	1371	1e-04	0	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	"AMY2B-208"	"2B"	"1-2-5-2-4-2-5-4-3-0"	"1.0-2.0-5.1-2.1-4.0-2.0-5.0-4.0-3.0-0.0"	2104400	"HG01109#1#JAHEPA010000099.1_2104245_2511104_1"	115090	123514
"ENST00000370083.9"	1785	2	1784	"+"	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	480143	366087	374877	1769	8790	0	"P"	557	1686	1686	1e-04	0	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	16671330	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	366087	374877
"ENST00000370083.9"	1785	2	1784	"-"	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	480143	303623	312412	1769	8789	0	"S"	557	1686	NA	1e-04	0	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	16671330	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	303623	312412
"ENST00000370083.9"	1785	2	1784	"+"	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	480143	271965	280757	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	16671330	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	271965	280757
"ENST00000370083.9"	1785	2	1784	"+"	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	480143	199563	208355	1769	8792	0	"S"	557	1686	NA	1e-04	0	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	"AMY1A-201"	"1"	"1-2-5-2-4-6-2-5-4-6-2-5-4-6-3-0"	"1.0-2.0-5.0-2.1-4.0-6.0-2.0-5.0-4.0-6.0-2.0-5.0-4.0-6.0-3.0-0.0"	16671330	"HG01109#2#JAHEOZ010000047.1_16671232_17151375_0"	199563	208355
